SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlySpend,ChargeRatio,TotalServices,HasInternetService,HasPhoneService,IsPaperlessBilling,HasPartner,HasDependents,FamilySize,IsMonthToMonth,RecencyScore,MonetaryValue,ServiceFrequency,EstimatedCLV,IsElectronicCheck,ServiceAdoptionRate,ChargesPerService,HasFiberOptic,NoInternetService,HasFullProtection,login_count_mean,login_count_std,login_count_sum,data_usage_gb_mean,data_usage_gb_max,call_minutes_mean,call_minutes_sum,support_tickets_sum,support_tickets_mean,support_calls_sum,late_payment_sum,feature_usage_score_mean,feature_usage_score_std,feature_usage_score_min,recent_login_avg,early_login_avg,engagement_trend,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2 years,tenure_group_2-4 years,tenure_group_4-6 years,MonetaryTier_Medium,MonetaryTier_High,MonetaryTier_VIP
0,0,0,32,1,1,0,20.35,707.5,21.439393939393938,0.028722653493295697,1,0,1,0,0,0,0,0,0.030303030303030304,707.5,0.030303030303030304,0.0,0,0.125,10.175,0,1,0,8.125,3.9329050249763045,260,0.0,0.0,318.9305130271003,10205.77641686721,21,0.65625,13,1,45.99300943028472,22.054218673596047,12.090964835948725,7.333333333333333,11.0,-3.666666666666667,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,0,0,29,1,1,1,19.8,572.2,19.073333333333334,0.03454291695743196,1,0,1,1,0,0,0,0,0.03333333333333333,572.2,0.03333333333333333,19.8,0,0.125,9.9,0,1,0,8.10344827586207,3.8761618312284027,235,0.0,0.0,298.884326446897,8667.645466960012,26,0.896551724137931,20,1,56.740631362897496,21.703260592448082,2.350222378418655,4.333333333333333,13.666666666666666,-9.333333333333332,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,0,0,2,0,0,0,24.3,38.45,12.816666666666668,0.6159695817490494,1,1,0,0,0,0,0,1,0.3333333333333333,38.45,0.3333333333333333,680.4,0,0.125,12.15,0,0,0,8.0,0.0,16,46.883872186036854,47.8484328222557,343.19547273727414,686.3909454745483,7,3.5,2,0,56.74968547593935,21.186469470838464,41.76858924370771,8.0,8.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,70,1,0,1,90.85,6470.1,91.1281690140845,0.014039344160961814,4,1,1,1,1,0,1,1,0.014084507042253521,6470.1,0.056338028169014086,0.0,1,0.5,18.169999999999998,1,0,0,7.057142857142857,3.760533859285446,494,49.09164589281831,104.00241795499845,304.30276019690484,21301.19321378334,35,0.5,15,4,51.49840898720838,23.118378517653202,11.190504317343178,3.6666666666666665,10.333333333333334,-6.666666666666668,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,1,0,51,1,1,1,93.65,4839.15,93.06057692307692,0.019348573907833438,5,1,1,1,1,0,1,0,0.019230769230769232,4839.15,0.09615384615384616,0.0,0,0.625,15.608333333333334,1,0,0,6.784313725490196,3.607291091609857,346,53.40565610988337,97.09220582374928,285.05816651374874,14537.966492201185,38,0.7450980392156863,30,1,48.74433848072341,22.28864351256427,5.664058688825917,2.6666666666666665,9.0,-6.333333333333334,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,1,0,55,1,1,0,60.0,3316.1,59.216071428571425,0.01808808899339785,4,1,1,0,1,0,1,0,0.017857142857142856,3316.1,0.07142857142857142,0.0,0,0.5,12.0,0,0,0,7.709090909090909,3.6498235739843823,424,50.41754545078044,107.43964810994527,292.852106835694,16106.865875963169,34,0.6181818181818182,15,5,50.94811973890202,21.599247759349574,11.411959676869724,4.0,9.0,-5.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,0,5,1,0,1,89.8,502.6,83.76666666666667,0.17831612390786336,4,1,1,1,0,0,0,1,0.16666666666666666,502.6,0.6666666666666666,2245.0,1,0.5,17.96,1,0,0,6.4,4.722287581247038,32,47.186680510625436,86.53108725084564,333.307371959499,1666.536859797495,7,1.4,8,0,38.7904231313439,21.13061616905885,9.64230192497943,4.0,9.666666666666666,-5.666666666666666,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,1,0,69,1,2,1,24.95,1718.35,24.54785714285714,0.014511297874196645,1,0,1,1,1,0,1,0,0.014285714285714285,1718.35,0.014285714285714285,0.0,0,0.125,12.475,0,1,0,7.63768115942029,4.165583832015816,527,0.0,0.0,296.4042208582337,20451.891239218126,47,0.6811594202898551,26,2,51.34405485481975,23.097976192371338,7.034082156693576,2.0,9.333333333333334,-7.333333333333334,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
0,1,0,14,1,0,0,50.2,668.85,44.59,0.07494215122788685,3,1,1,0,1,0,1,1,0.06666666666666667,668.85,0.2,803.2,0,0.375,12.55,0,0,0,7.428571428571429,3.5887492081672243,104,50.18890049773256,81.81876127484301,315.2147907109793,4413.00706995371,13,0.9285714285714286,12,1,40.575400892481596,18.510766688240782,5.242619644541924,4.666666666666667,11.333333333333334,-6.666666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,72,1,1,1,101.35,7323.15,100.31712328767122,0.013837783223991863,6,1,1,1,1,0,1,0,0.0136986301369863,7323.15,0.0821917808219178,0.0,1,0.75,14.478571428571428,1,0,0,7.652777777777778,3.43207620906811,551,50.52295541543989,96.64091280003498,302.4938271360795,21779.555553797723,47,0.6527777777777778,24,5,48.51880915818595,20.863975775616158,9.20759615604841,4.333333333333333,9.666666666666666,-5.333333333333333,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
0,1,0,71,0,2,1,61.4,4310.35,59.865972222222226,0.01424147888712352,6,1,0,1,1,0,1,0,0.013888888888888888,4310.35,0.08333333333333333,0.0,0,0.75,8.77142857142857,0,0,0,7.422535211267606,3.5683608555148982,527,50.92427734493903,99.63958548424095,291.3919100715806,20688.82561508222,36,0.5070422535211268,31,4,51.105982621718894,22.518599362449738,11.121734896364467,4.333333333333333,8.666666666666666,-4.333333333333333,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
0,0,0,41,1,0,0,20.45,775.6,18.46666666666667,0.026332732423383978,1,0,1,0,0,0,0,1,0.023809523809523808,775.6,0.023809523809523808,0.0,1,0.125,10.225,0,1,0,7.219512195121951,3.228871282057796,296,0.0,0.0,307.4469947211348,12605.326783566527,18,0.43902439024390244,11,3,56.570123833468976,20.490826411890726,15.39540713541827,5.333333333333333,7.666666666666667,-2.333333333333334,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
0,0,1,26,0,0,0,45.8,1147.0,42.48148148148148,0.03989547038327526,4,1,0,0,0,1,1,1,0.037037037037037035,1147.0,0.14814814814814814,183.2,0,0.5,9.16,0,0,0,7.461538461538462,2.6867194752079233,194,47.782643437487,81.2764005285153,291.9772369389022,7591.408160411457,19,0.7307692307692307,10,1,45.846422351282314,23.126168424881584,8.949047666960467,5.333333333333333,7.666666666666667,-2.333333333333334,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
0,0,0,29,1,0,1,78.9,2384.15,79.47166666666666,0.03307968052323753,3,1,1,1,0,0,0,1,0.03333333333333333,2384.15,0.1,78.9,1,0.375,19.725,1,0,0,7.655172413793103,3.7822504834042694,222,49.77969376982347,82.43800004088045,282.06316126527327,8179.831676692925,19,0.6551724137931034,12,1,44.17385463261115,21.153615307687698,9.459399331440826,4.666666666666667,11.666666666666666,-6.999999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,1,1,55,1,1,0,76.25,4154.55,74.18839285714286,0.01834895501197194,6,1,1,0,1,1,2,0,0.017857142857142856,4154.55,0.10714285714285714,0.0,1,0.75,10.892857142857142,0,0,0,6.963636363636364,3.630955574478762,383,49.48093172266768,88.32172462475177,313.44746689467536,17239.610679207144,27,0.4909090909090909,34,3,51.65759130834177,23.751176385973956,2.5839557338111865,4.666666666666667,9.0,-4.333333333333333,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
0,1,1,39,1,0,0,51.05,2066.0,51.65,0.024697629414610546,3,1,1,0,1,1,2,1,0.025,2066.0,0.075,0.0,0,0.375,12.7625,0,0,0,7.589743589743589,4.102104393947014,296,53.068189695064355,92.26583120090359,275.5620270809937,10746.919056158753,27,0.6923076923076923,21,2,48.61826867186443,24.13473702573402,5.598483075748635,5.0,12.0,-7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,0,21,1,0,1,82.35,1852.85,84.22045454545454,0.044421069665830565,3,1,1,1,0,0,0,1,0.045454545454545456,1852.85,0.13636363636363635,741.15,1,0.375,20.5875,1,0,0,7.095238095238095,3.7537283053620425,149,48.47755579804117,82.3674470056167,336.5250239052791,7067.025502010862,11,0.5238095238095238,8,1,50.395571155223784,27.16299164881832,4.482003397599315,3.3333333333333335,10.666666666666666,-7.333333333333332,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,0,48,0,1,0,34.7,1604.5,32.744897959183675,0.021613204609156028,3,1,0,0,1,0,1,0,0.02040816326530612,1604.5,0.061224489795918366,0.0,0,0.375,8.675,0,0,0,7.75,3.8176521692142646,372,50.436994318683695,89.36565688831166,311.4288373221505,14948.584191463224,29,0.6041666666666666,13,4,52.43002745896397,23.860402517823026,8.043216705404719,4.0,11.333333333333334,-7.333333333333334,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,1,71,0,2,0,59.7,4122.65,57.259027777777774,0.014477465352297117,6,1,0,0,1,1,2,0,0.013888888888888888,4122.65,0.08333333333333333,0.0,0,0.75,8.528571428571428,0,0,0,7.450704225352113,3.748480577492571,529,45.45744030115738,107.86354005587701,282.24085117310426,20039.1004332904,33,0.4647887323943662,29,4,51.97801145353609,22.864231442774194,8.481436466817666,8.0,12.0,-4.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
0,0,1,13,1,2,0,88.95,1161.75,82.98214285714286,0.0764996774887121,8,1,1,0,0,1,1,0,0.07142857142857142,1161.75,0.5714285714285714,1512.15,0,1.0,9.883333333333333,0,0,1,8.923076923076923,5.057363253408151,116,51.672038566182565,79.65418975744063,312.99667301670786,4068.956749217202,9,0.6923076923076923,8,0,44.86577064192602,29.628118460089127,4.230126079336331,4.333333333333333,15.0,-10.666666666666668,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0
0,0,0,4,1,0,0,20.15,84.5,16.9,0.23567251461988303,1,0,1,0,0,0,0,1,0.2,84.5,0.2,523.9,0,0.125,10.075,0,1,0,7.0,2.943920288775949,28,0.0,0.0,287.57284397101193,1150.2913758840477,4,1.0,7,0,56.045275525924886,27.808258111490282,16.569497695395523,5.666666666666667,8.0,-2.333333333333333,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,70,1,2,1,111.95,7795.95,109.80211267605634,0.014358178518523269,8,1,1,1,0,0,0,0,0.014084507042253521,7795.95,0.11267605633802817,0.0,0,1.0,12.43888888888889,1,0,1,7.228571428571429,4.114912535641972,506,50.200129645097064,100.64151629849958,307.3049132120016,21511.343924840112,41,0.5857142857142857,24,2,51.222260463507595,20.573405682726683,16.04165284509182,3.0,12.0,-9.0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
0,0,0,42,1,1,0,73.9,3160.55,73.50116279069768,0.023374610554949313,7,1,1,0,0,0,0,0,0.023255813953488372,3160.55,0.16279069767441862,0.0,0,0.875,9.2375,0,0,1,7.904761904761905,4.2816085637465156,332,57.293733308445596,107.82752723576733,318.28866866576084,13368.124083961955,17,0.40476190476190477,19,3,53.66414094816397,23.015013963240598,4.9572727403403665,4.333333333333333,12.0,-7.666666666666667,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
0,0,0,2,1,0,1,20.7,39.85,13.283333333333333,0.5067319461444308,1,0,1,1,0,0,0,1,0.3333333333333333,39.85,0.3333333333333333,579.6,0,0.125,10.35,0,1,0,8.5,3.5355339059327378,17,0.0,0.0,235.81930505758604,471.63861011517207,2,1.0,3,0,34.64778907643511,18.641780502903906,21.46605966944059,8.5,8.5,0.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,13,1,2,1,20.4,261.3,18.664285714285715,0.07777354174609225,1,0,1,1,0,0,0,0,0.07142857142857142,261.3,0.07142857142857142,346.79999999999995,0,0.125,10.2,0,1,0,7.384615384615385,2.9871519752227074,96,0.0,0.0,261.77579379377437,3403.0853193190665,9,0.6923076923076923,11,0,63.08676250123335,13.511102460494662,31.43621781510195,5.333333333333333,8.666666666666666,-3.333333333333333,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
0,1,1,6,1,0,0,45.5,285.2,40.74285714285714,0.15897973445143257,2,1,1,0,1,1,2,1,0.14285714285714285,285.2,0.2857142857142857,1092.0,0,0.25,15.166666666666666,0,0,0,7.5,3.082207001484488,45,41.522100007328504,61.09675352855162,367.00980180403207,2202.0588108241923,7,1.1666666666666667,11,2,54.92642241958913,31.462625147788682,13.093097833400453,6.333333333333333,8.666666666666666,-2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,0,71.1,71.1,35.55,0.986130374479889,2,1,1,0,0,0,0,1,0.5,71.1,1.0,2061.8999999999996,0,0.25,23.7,1,0,0,17.0,0.0,17,49.204403824098144,49.204403824098144,348.9223192416298,348.9223192416298,6,6.0,3,0,61.427138545822956,0.0,61.427138545822956,17.0,17.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,29,1,0,0,19.85,573.05,19.101666666666667,0.03457886943646024,1,0,1,0,1,0,1,1,0.03333333333333333,573.05,0.03333333333333333,19.85,0,0.125,9.925,0,1,0,7.689655172413793,4.132652626823375,223,0.0,0.0,303.76629004448233,8809.222411289988,27,0.9310344827586207,12,3,46.15453552744853,21.434641418963277,8.497033997210186,2.3333333333333335,11.333333333333334,-9.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,0,0,59,0,0,1,51.7,3005.8,50.09666666666667,0.017194359451909006,4,1,0,1,0,0,0,1,0.016666666666666666,3005.8,0.06666666666666667,0.0,1,0.5,10.34,0,0,0,7.322033898305085,3.1373208313513454,432,48.07773196296247,86.94524525953334,293.8940565549272,17339.749336740704,48,0.8135593220338984,25,3,51.022488438163265,23.322908513422192,3.429114322517583,7.333333333333333,8.666666666666666,-1.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,0,1,65,0,2,0,45.25,2933.95,44.45378787878788,0.01541763914206375,4,1,0,0,0,1,1,0,0.015151515151515152,2933.95,0.06060606060606061,0.0,0,0.5,9.05,0,0,0,8.36923076923077,4.321346834210193,544,47.97340147635604,85.28481600421841,300.1319850023119,19508.579025150277,35,0.5384615384615384,17,2,49.4321061006583,21.71219069049878,5.237661843635251,5.666666666666667,14.333333333333334,-8.666666666666668,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
0,1,1,71,1,2,0,90.4,6668.05,92.61180555555556,0.013555154032433405,8,1,1,0,1,1,2,0,0.013888888888888888,6668.05,0.1111111111111111,0.0,1,1.0,10.044444444444444,0,0,1,7.549295774647887,3.5001580878353247,536,51.02966992362195,90.2175049784481,315.03091623376633,22367.19505259741,40,0.5633802816901409,22,5,45.544195073730364,21.118258549338655,5.300094236318101,3.6666666666666665,8.0,-4.333333333333334,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,51,1,0,0,83.4,4149.45,79.79711538461538,0.020094206652290718,3,1,1,0,0,0,0,1,0.019230769230769232,4149.45,0.057692307692307696,0.0,0,0.375,20.85,1,0,0,7.078431372549019,3.856646923195857,361,50.582444924276594,101.56122404056634,299.6956879733525,15284.480086640977,27,0.5294117647058824,12,5,47.86143070252577,21.918117661601507,5.539508593740985,6.0,9.333333333333334,-3.333333333333334,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1,0,18,1,2,0,20.1,370.5,19.5,0.0541049798115747,1,0,1,0,1,0,1,0,0.05263157894736842,370.5,0.05263157894736842,241.20000000000002,0,0.125,10.05,0,1,0,7.611111111111111,3.5996550306757564,137,0.0,0.0,315.9021765832534,5686.239178498561,17,0.9444444444444444,8,2,46.19911605943645,20.713452616169707,9.256832141777661,5.666666666666667,9.0,-3.333333333333333,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
0,0,0,16,0,0,1,38.9,664.4,39.08235294117647,0.05846107604448452,3,1,0,1,0,0,0,1,0.058823529411764705,664.4,0.17647058823529413,544.6,1,0.375,9.725,0,0,0,7.9375,3.9237524556645176,127,43.76287832672901,71.64669969833959,270.3740133229583,4325.984213167333,17,1.0625,5,1,49.84070323394778,28.60123367293298,4.145551882388151,6.0,9.666666666666666,-3.666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,1,34,1,2,1,116.15,3946.9,112.76857142857143,0.02942070467843664,8,1,1,1,0,1,1,0,0.02857142857142857,3946.9,0.22857142857142856,0.0,0,1.0,12.905555555555557,1,0,1,7.882352941176471,3.7316395444682984,268,48.80477750114762,88.49642515597318,324.49384204285235,11032.79062945698,23,0.6764705882352942,12,3,46.19747697256003,23.228170989547728,11.218976501625917,6.0,9.666666666666666,-3.666666666666666,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1
0,0,0,17,1,0,0,80.05,1345.65,74.75833333333334,0.0594438049975866,3,1,1,0,0,0,0,1,0.05555555555555555,1345.65,0.16666666666666666,1040.6499999999999,0,0.375,20.0125,1,0,0,7.352941176470588,3.6218292420852114,125,53.99610477772807,90.96045282800213,305.95889343620985,5201.301188415568,13,0.7647058823529411,7,2,47.446605848285806,19.60976248346331,3.7214378985192824,4.333333333333333,8.666666666666666,-4.333333333333333,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1,1,31,0,1,0,59.95,1848.8,57.775,0.03240890907125095,6,1,0,0,1,1,2,0,0.03125,1848.8,0.1875,0.0,1,0.75,8.564285714285715,0,0,0,6.870967741935484,2.801689198607047,213,43.54816401936673,99.25001093124627,290.2679334869464,8998.305938095338,9,0.2903225806451613,13,2,57.21245732811963,25.626124236645996,5.785863131283675,5.666666666666667,7.333333333333333,-1.666666666666666,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
0,1,1,28,1,1,0,92.2,2568.15,88.55689655172414,0.03588735574022536,4,1,1,0,1,1,2,0,0.034482758620689655,2568.15,0.13793103448275862,184.4,0,0.5,18.44,1,0,0,7.178571428571429,3.652027051830474,201,50.12932218600123,81.5453319995649,310.1729087559692,8684.841445167138,17,0.6071428571428571,16,2,53.63047577856954,21.536626411074003,18.47488602315064,7.333333333333333,9.0,-1.666666666666667,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0,1,1,53,1,0,1,92.55,4779.45,88.50833333333333,0.019360102082439937,5,1,1,1,1,1,2,1,0.018518518518518517,4779.45,0.09259259259259259,0.0,1,0.625,15.424999999999999,1,0,0,7.69811320754717,3.9690383724930407,408,50.74233967832441,97.62445863518613,289.62488999479706,15350.119169724243,22,0.41509433962264153,22,0,46.428708870904906,21.68941871068217,4.083021256631909,3.6666666666666665,9.666666666666666,-6.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
0,0,0,60,1,1,0,64.75,4039.5,66.22131147540983,0.01602524440044549,5,1,1,0,0,0,0,0,0.01639344262295082,4039.5,0.08196721311475409,0.0,1,0.625,10.791666666666666,0,0,0,7.633333333333334,3.2985187567604584,458,50.53998678991497,84.65287251139921,282.03077084064955,16921.84625043897,25,0.4166666666666667,30,3,47.29981338566517,22.200806284643477,10.587326593233614,6.333333333333333,11.0,-4.666666666666667,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,1,23,1,1,1,48.35,1067.15,44.46458333333334,0.04526517811168843,2,1,1,1,1,1,2,0,0.041666666666666664,1067.15,0.08333333333333333,338.45,0,0.25,16.116666666666667,0,0,0,7.304347826086956,3.819028703368718,168,46.48136643065448,82.50488020133443,275.044062813966,6326.013444721218,15,0.6521739130434783,9,0,44.499490690039735,22.958951307419028,9.990969197849324,5.666666666666667,11.333333333333334,-5.666666666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,69,1,1,1,107.2,7317.1,104.53,0.014648610978259384,7,1,1,1,1,0,1,0,0.014285714285714285,7317.1,0.1,0.0,0,0.875,13.4,1,0,1,7.7101449275362315,3.706518301568685,532,53.121793055850986,112.56172048737636,325.64509114705953,22469.511289147107,38,0.5507246376811594,28,7,47.93891886888783,22.430908278397997,5.706297561283543,3.6666666666666665,12.0,-8.333333333333334,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
0,0,0,25,1,2,1,20.75,499.4,19.207692307692305,0.041466826538768986,1,0,1,1,0,0,0,0,0.038461538461538464,499.4,0.038461538461538464,103.75,0,0.125,10.375,0,1,0,7.04,3.1288975694324033,176,0.0,0.0,305.6931569563856,7642.328923909641,12,0.48,5,4,49.80801839461307,17.761452489354593,10.27951689965143,5.333333333333333,6.333333333333333,-1.0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,0,0,49,1,0,0,98.7,4920.55,98.411,0.020054657577389237,5,1,1,0,0,0,0,1,0.02,4920.55,0.1,0.0,1,0.625,16.45,1,0,0,7.142857142857143,3.2787192621509993,350,52.47580040083781,92.47776380781816,306.4394107995008,15015.531129175539,29,0.5918367346938775,21,1,47.59727518238087,24.153757649720816,7.3678027832038415,5.333333333333333,10.333333333333334,-5.000000000000001,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1,0,0,55,1,0,1,98.8,5617.75,100.31696428571429,0.017583982202447165,5,1,1,1,0,0,0,1,0.017857142857142856,5617.75,0.08928571428571429,0.0,1,0.625,16.466666666666665,1,0,0,7.909090909090909,3.3624986700959907,435,52.55441703876369,116.83451823828632,297.15076916482593,16343.292304065426,33,0.6,18,3,49.12400029513908,21.195020940765243,6.608262734498774,6.333333333333333,12.0,-5.666666666666667,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1,1,0,16,1,0,1,85.35,1375.15,80.89117647058823,0.062020855284670995,3,1,1,1,1,0,1,1,0.058823529411764705,1375.15,0.17647058823529413,1194.8999999999999,0,0.375,21.3375,1,0,0,7.0625,4.154816482108445,113,56.96441598134441,98.15518239085392,280.694349446885,4491.10959115016,10,0.625,13,0,52.924252289488386,22.366693138037586,3.769083967249905,2.3333333333333335,8.0,-5.666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,62,1,1,1,94.0,5757.2,91.38412698412698,0.016324545865027264,4,1,1,1,0,0,0,0,0.015873015873015872,5757.2,0.06349206349206349,0.0,0,0.5,18.8,1,0,0,7.32258064516129,3.6249327570852605,454,48.05036637270327,89.16459421346957,286.82201506079156,17782.964933769075,43,0.6935483870967742,17,6,48.86549558008578,19.864190502272983,3.7167698187252394,7.0,11.0,-4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
0,1,1,58,1,0,1,93.4,5435.6,92.12881355932204,0.017179855056469115,5,1,1,1,1,1,2,1,0.01694915254237288,5435.6,0.0847457627118644,0.0,0,0.625,15.566666666666668,1,0,0,7.741379310344827,3.6009762069573856,449,45.99753121438039,112.98206410452607,287.15601686122716,16655.048977951174,36,0.6206896551724138,21,2,55.0730769527128,20.716953659335843,11.650649784802965,6.666666666666667,10.666666666666666,-3.999999999999999,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1,1,69,1,2,0,19.4,1346.2,19.231428571428573,0.014400237529691209,1,0,1,0,1,1,2,0,0.014285714285714285,1346.2,0.014285714285714285,0.0,0,0.125,9.7,0,1,0,7.536231884057971,4.1429589814418435,520,0.0,0.0,296.4682335801053,20456.308117027264,34,0.4927536231884058,26,7,48.075525685729296,22.27038895827956,4.1051447819505285,4.333333333333333,9.666666666666666,-5.333333333333333,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0
0,1,0,1,1,0,0,76.2,76.2,38.1,0.9870466321243523,3,1,1,0,1,0,1,1,0.5,76.2,1.5,2209.8,1,0.375,19.05,1,0,0,14.0,0.0,14,16.344663463813333,16.344663463813333,255.07999549282488,255.07999549282488,3,3.0,1,0,59.73932214590562,0.0,59.73932214590562,14.0,14.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,27,1,0,1,56.15,1439.35,51.40535714285714,0.03898358037976881,4,1,1,1,0,0,0,1,0.03571428571428571,1439.35,0.14285714285714285,168.45,0,0.5,11.23,0,0,0,7.111111111111111,3.896086136045658,192,51.49833631951466,88.99144246628458,314.51881651064895,8492.008045787521,14,0.5185185185185185,7,2,55.12837055615893,24.621115415316677,5.3500046866859785,3.6666666666666665,11.0,-7.333333333333334,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
